7.800000e-04	-8.497354e-02	-8.442851e-02	-8.388345e-02	-8.333834e-02	-8.279317e-02	-8.224796e-02	-8.170267e-02	-8.115731e-02	-8.061187e-02	-8.006634e-02	-7.952070e-02	-7.897494e-02	-7.842905e-02	-7.788300e-02	-7.733677e-02	-7.679036e-02	
7.900000e-04	-8.494676e-02	-8.439785e-02	-8.384889e-02	-8.329989e-02	-8.275083e-02	-8.220171e-02	-8.165253e-02	-8.110327e-02	-8.055392e-02	-8.000448e-02	-7.945492e-02	-7.890524e-02	-7.835541e-02	-7.780542e-02	-7.725526e-02	-7.670488e-02	
8.000000e-04	-8.492010e-02	-8.436733e-02	-8.381451e-02	-8.326165e-02	-8.270873e-02	-8.215575e-02	-8.160269e-02	-8.104956e-02	-8.049634e-02	-7.994301e-02	-7.938957e-02	-7.883599e-02	-7.828226e-02	-7.772837e-02	-7.717428e-02	-7.661998e-02	
8.100000e-04	-8.489357e-02	-8.433697e-02	-8.378032e-02	-8.322362e-02	-8.266687e-02	-8.211005e-02	-8.155316e-02	-8.099618e-02	-8.043911e-02	-7.988193e-02	-7.932463e-02	-7.876719e-02	-7.820960e-02	-7.765182e-02	-7.709385e-02	-7.653564e-02	
8.200000e-04	-8.486715e-02	-8.430675e-02	-8.374630e-02	-8.318581e-02	-8.262525e-02	-8.206462e-02	-8.150392e-02	-8.094313e-02	-8.038224e-02	-7.982124e-02	-7.926011e-02	-7.869884e-02	-7.813740e-02	-7.757577e-02	-7.701394e-02	-7.645186e-02	
8.300000e-04	-8.484085e-02	-8.427668e-02	-8.371246e-02	-8.314819e-02	-8.258386e-02	-8.201945e-02	-8.145497e-02	-8.089040e-02	-8.032572e-02	-7.976092e-02	-7.919600e-02	-7.863092e-02	-7.806566e-02	-7.750021e-02	-7.693454e-02	-7.636862e-02	
8.400000e-04	-8.481465e-02	-8.424675e-02	-8.367879e-02	-8.311077e-02	-8.254269e-02	-8.197454e-02	-8.140631e-02	-8.083798e-02	-8.026954e-02	-7.970098e-02	-7.913228e-02	-7.856342e-02	-7.799438e-02	-7.742513e-02	-7.685565e-02	-7.628591e-02	
8.500000e-04	-8.478858e-02	-8.421696e-02	-8.364528e-02	-8.307355e-02	-8.250176e-02	-8.192988e-02	-8.135792e-02	-8.078586e-02	-8.021369e-02	-7.964139e-02	-7.906895e-02	-7.849634e-02	-7.792354e-02	-7.735052e-02	-7.677726e-02	-7.620372e-02	
8.600000e-04	-8.476261e-02	-8.418730e-02	-8.361194e-02	-8.303652e-02	-8.246104e-02	-8.188547e-02	-8.130981e-02	-8.073405e-02	-8.015818e-02	-7.958217e-02	-7.900600e-02	-7.842967e-02	-7.785313e-02	-7.727637e-02	-7.669935e-02	-7.612204e-02	
8.700000e-04	-8.473674e-02	-8.415778e-02	-8.357876e-02	-8.299969e-02	-8.242053e-02	-8.184130e-02	-8.126197e-02	-8.068254e-02	-8.010298e-02	-7.952329e-02	-7.894343e-02	-7.836340e-02	-7.778316e-02	-7.720268e-02	-7.662193e-02	-7.604087e-02	
